109.469;;1.077;;;;;;;;;;;;
8332.467;;1.038;;;;;;;;;;;;
8343.467;;1.103;;;;;;;;;;;;
8354.468;;0.987;;;;;;;;;;;;
8367.467;;1.104;;;;;;;;;;;;
8188.917;;0.970;;;;;;;;;;;;
8191.917;;0.979;;;;;;;;;;;;
8194.917;;0.978;;;;;;;;;;;;
8197.917;;0.985;;;;;;;;;;;;
8200.917;;1.017;;;;;;;;;;;;
8203.917;;0.987;;;;;;;;;;;;
8206.917;;0.991;;;;;;;;;;;;
8209.917;;0.982;;;;;;;;;;;;
8212.917;;0.981;;;;;;;;;;;;
8215.917;;0.985;;;;;;;;;;;;
8218.917;;0.982;;;;;;;;;;;;
8221.917;;0.977;;;;;;;;;;;;
8224.917;;0.977;;;;;;;;;;;;
8227.917;;0.976;;;;;;;;;;;;
8230.917;;1.004;;;;;;;;;;;;
8233.917;;0.976;;;;;;;;;;;;
8236.917;;0.982;;;;;;;;;;;;
8239.917;;0.974;;;;;;;;;;;;
8242.917;;0.979;;;;;;;;;;;;
8245.917;;0.974;;;;;;;;;;;;
8248.917;;0.975;;;;;;;;;;;;
8251.917;;0.982;;;;;;;;;;;;
8254.917;;0.984;;;;;;;;;;;;
8257.917;;0.965;;;;;;;;;;;;
8260.917;;1.004;;;;;;;;;;;;
8263.917;;0.961;;;;;;;;;;;;
8266.917;;0.965;;;;;;;;;;;;
8269.917;;0.962;;;;;;;;;;;;
8272.917;;0.983;;;;;;;;;;;;
8275.917;;0.985;;;;;;;;;;;;
8278.917;;0.978;;;;;;;;;;;;
8281.917;;0.981;;;;;;;;;;;;
8284.917;;0.965;;;;;;;;;;;;
8287.917;;0.977;;;;;;;;;;;;
8290.917;;0.977;;;;;;;;;;;;
8293.917;;0.979;;;;;;;;;;;;
8296.917;;0.980;;;;;;;;;;;;
8299.917;;0.982;;;;;;;;;;;;
8302.917;;0.986;;;;;;;;;;;;
8305.917;;0.980;;;;;;;;;;;;
8308.917;;0.987;;;;;;;;;;;;
8311.917;;0.977;;;;;;;;;;;;
8314.917;;0.979;;;;;;;;;;;;
8317.917;;0.993;;;;;;;;;;;;
8320.917;;1.092;;;;;;;;;;;;
8323.917;;1.002;;;;;;;;;;;;
8326.917;;0.984;;;;;;;;;;;;
8329.917;;1.000;;;;;;;;;;;;
8332.917;;1.008;;;;;;;;;;;;
